31271	4.347826087	0.857142857	20.46703297	25.67200191
42958	4.347826087	1.285714286	46.56593407	52.19947444
33520	1.739130435	0.857142857	14.6978022	17.29407549
38711	1.739130435	1.285714286	10.98901099	14.01385571
23637	0.652173913	1.714285714	19.78021978	22.14667941
33621	2.173913043	1.285714286	32.14285714	35.60248447
34361	2.826086957	0	0	2.826086957
33125	1.739130435	1.714285714	17.85714286	21.31055901
32570	4.565217391	0.857142857	35.85164835	41.2740086
28216	3.913043478	0	23.07692308	26.98996656
33426	4.130434783	1.285714286	21.56593407	26.98208313
33348	3.47826087	0	9.615384615	13.09364548
43224	2.173913043	0.857142857	45.46703297	48.49808887
27054	0.652173913	2.571428571	43.13186813	46.35547062
38250	4.130434783	1.285714286	35.98901099	41.40516006
38328	2.391304348	1.285714286	9.065934066	12.7429527
35684	4.782608696	2.142857143	43.95604396	50.88150979
38136	4.347826087	0	6.730769231	11.07859532
23445	1.086956522	0.857142857	18.54395604	20.48805542
38157	3.043478261	2.142857143	6.456043956	11.64237936
24497	2.391304348	2.571428571	21.01648352	25.97921644
31295	1.304347826	1.285714286	42.71978022	45.30984233
31363	1.956521739	0.428571429	30.90659341	33.29168657
31988	1.956521739	0.428571429	21.29120879	23.67630196
33071	3.695652174	1.714285714	16.8956044	22.30554228
41180	3.260869565	1.285714286	46.56593407	51.11251792
28043	2.826086957	0.857142857	31.04395604	34.72718586
33490	2.391304348	1.285714286	32.14285714	35.81987578
26840	4.130434783	2.571428571	24.86263736	31.56450072
33316	1.304347826	1.714285714	24.58791209	27.60654563
23604	0.217391304	0.857142857	18.54395604	19.61849021
33441	4.565217391	0.428571429	18.40659341	23.40038223
25750	4.782608696	2.571428571	32.55494505	39.90898232
32563	3.47826087	1.285714286	35.02747253	39.79144768
33815	4.130434783	1.285714286	19.64285714	25.05900621
24260	1.086956522	1.285714286	19.64285714	22.01552795
21153	3.043478261	0	13.46153846	16.50501672
42891	2.608695652	2.571428571	5.631868132	10.81199236
30883	1.086956522	0	2.884615385	3.971571906
34158	2.391304348	0.857142857	33.92857143	37.17701863
24297	0.869565217	2.142857143	18.95604396	21.96846632
31448	4.782608696	2.571428571	49.86263736	57.21667463
32803	0.217391304	2.571428571	46.01648352	48.80530339
38365	3.695652174	0	8.653846154	12.34949833
36222	1.52173913	0.857142857	44.50549451	46.88437649
32372	3.260869565	0.428571429	26.0989011	29.78834209
23545	1.086956522	2.142857143	34.34065934	37.57047301
46323	4.130434783	1.714285714	8.241758242	14.08647874
34627	3.260869565	0	0	3.260869565
38177	3.913043478	0	50	53.91304348
25470	0.652173913	1.285714286	44.64285714	46.58074534
27948	2.608695652	0	14.42307692	17.03177258
31772	2.608695652	0.857142857	18.54395604	22.00979455
29042	3.260869565	2.142857143	14.14835165	19.55207836
30645	4.565217391	0.857142857	20.46703297	25.88939322
23425	1.086956522	0.428571429	16.48351648	17.99904443
31689	0.217391304	1.285714286	43.68131868	45.18442427
21354	0	0.428571429	28.98351648	29.41208791
30459	2.608695652	2.142857143	27.60989011	32.3614429
24004	0	0.428571429	38.5989011	39.02747253
45389	2.173913043	0.428571429	46.29120879	48.89369326
30435	4.782608696	2.571428571	10.43956044	17.79359771
21815	0	2.142857143	28.57142857	30.71428571
31810	2.391304348	0.857142857	32.96703297	36.21548017
31519	3.260869565	0.857142857	22.39010989	26.50812231
30186	0.652173913	1.285714286	8.104395604	10.0422838
26279	0.217391304	0.857142857	42.58241758	43.65695174
34147	3.695652174	2.571428571	41.20879121	47.47587195
31183	2.173913043	1.714285714	33.24175824	37.129957
39293	1.956521739	1.714285714	39.97252747	43.64333493
27862	4.565217391	0	21.15384615	25.71906355
31287	3.695652174	2.142857143	22.8021978	28.64070712
23725	0.652173913	2.142857143	17.03296703	19.82799809
32441	2.391304348	1.285714286	23.48901099	27.16602962
26621	3.695652174	2.571428571	20.05494505	26.3220258
35219	2.608695652	1.285714286	37.91208791	41.80649785
36327	3.47826087	2.571428571	4.67032967	10.72001911
32932	3.47826087	2.142857143	24.72527473	30.34639274
35344	3.913043478	2.142857143	36.26373626	42.31963688
32560	5	0.857142857	1.236263736	7.093406593
25508	1.52173913	2.571428571	34.47802198	38.57118968
36208	1.956521739	1.714285714	10.16483516	13.83564262
33651	3.695652174	0.428571429	24.17582418	28.30004778
22357	1.304347826	2.571428571	27.74725275	31.62302914
26866	3.260869565	0	34.61538462	37.87625418
35056	3.260869565	0.428571429	35.71428571	39.40372671
29345	2.608695652	2.142857143	21.84065934	26.59221214
44036	3.695652174	1.714285714	49.58791209	54.99784998
31623	2.391304348	1.714285714	18.81868132	22.92427138
26184	4.782608696	1.285714286	29.25824176	35.32656474
30856	4.130434783	2.142857143	21.84065934	28.11395127
27366	2.173913043	0	11.53846154	13.71237458
50256	4.130434783	1.714285714	2.472527473	8.317247969
36059	1.739130435	2.142857143	39.14835165	43.03033923
38448	2.826086957	1.714285714	39.97252747	44.51290014
24292	0.217391304	1.285714286	25.41208791	26.9151935
22006	1.086956522	1.714285714	29.3956044	32.19684663
35622	3.47826087	0	8.653846154	12.13210702
24080	2.826086957	2.571428571	29.67032967	35.0678452
33316	0.652173913	2.142857143	24.72527473	27.52030578
28226	0.652173913	2.142857143	48.76373626	51.55876732
31558	2.608695652	0.428571429	23.21428571	26.2515528
35411	1.52173913	1.714285714	37.08791209	40.32393693
41014	4.565217391	0.428571429	1.098901099	6.092689919
29207	1.739130435	2.571428571	11.4010989	15.71165791
24214	0.217391304	1.285714286	19.64285714	21.14596273
33776	2.608695652	0.428571429	18.40659341	21.44386049
27557	4.782608696	2.142857143	19.91758242	26.84304826
26260	1.086956522	1.714285714	17.85714286	20.65838509
45511	0.217391304	2.142857143	2.60989011	4.970138557
22144	5	2.571428571	23.9010989	31.47252747
43867	2.826086957	0.428571429	48.21428571	51.4689441
49834	3.695652174	2.142857143	3.571428571	9.409937888
30583	1.086956522	1.285714286	5.21978022	7.592451027
30051	0.869565217	0	48.07692308	48.94648829
29390	5	0.428571429	9.752747253	15.18131868
26396	1.52173913	0	8.653846154	10.17558528
38548	4.130434783	2.142857143	41.07142857	47.3447205
29649	0.434782609	1.714285714	6.318681319	8.467749642
26942	1.304347826	0.857142857	30.08241758	32.24390827
26051	4.782608696	2.571428571	28.70879121	36.06282848
33467	4.347826087	0	38.46153846	42.80936455
40418	2.173913043	2.571428571	47.93956044	52.68490205
29505	2.391304348	0.428571429	20.32967033	23.14954611
27032	1.304347826	1.714285714	31.31868132	34.33731486
26681	0.869565217	2.571428571	6.593406593	10.03440038
32306	3.695652174	0.428571429	22.25274725	26.37697086
35118	2.608695652	2.571428571	7.554945055	12.73506928
24553	0.869565217	1.714285714	12.08791209	14.67176302
29414	2.608695652	0.428571429	19.36813187	22.40539895
39257	4.565217391	0.428571429	41.48351648	46.4773053
32826	1.739130435	0.857142857	30.08241758	32.67869087
29738	4.782608696	1.714285714	13.04945055	19.54634496
29626	0.434782609	0.428571429	48.21428571	49.07763975
21133	0.434782609	1.285714286	29.25824176	30.97873865
32752	3.260869565	1.285714286	27.33516484	31.88174869
21906	3.260869565	2.571428571	24.86263736	30.6949355
27499	4.782608696	0.857142857	13.73626374	19.37601529
34101	4.565217391	0	7.692307692	12.25752508
29887	2.608695652	0.857142857	13.73626374	17.20210225
30830	0	1.285714286	43.68131868	44.96703297
27984	1.304347826	0.428571429	37.63736264	39.37028189
26509	0.869565217	0.857142857	7.005494505	8.73220258
34466	2.608695652	2.142857143	39.14835165	43.89990444
30507	3.47826087	2.571428571	35.43956044	41.48924988
31792	4.347826087	2.571428571	38.32417582	45.24343048
33041	1.956521739	0.857142857	16.62087912	19.43454372
31447	1.956521739	0.428571429	28.02197802	30.40707119
27543	0.652173913	0.857142857	43.54395604	45.05327281
33705	1.956521739	2.142857143	38.18681319	42.28619207
27843	2.391304348	2.571428571	18.13186813	23.09460105
33273	4.565217391	2.571428571	48.9010989	56.03774486
31602	1.52173913	1.285714286	33.1043956	35.91184902
31094	3.260869565	1.285714286	30.21978022	34.76636407
34871	2.826086957	1.714285714	15.93406593	20.4744386
21604	0.434782609	0	28.84615385	29.28093645
30849	4.565217391	2.571428571	15.24725275	22.38389871
25695	1.739130435	0	39.42307692	41.16220736
25704	0.869565217	1.714285714	7.28021978	9.864070712
27355	1.52173913	2.571428571	38.32417582	42.41734353
26968	0.869565217	2.142857143	46.84065934	49.8530817
33933	4.347826087	1.285714286	32.14285714	37.77639752
37372	3.695652174	1.285714286	15.7967033	20.77806976
31859	2.391304348	1.285714286	28.2967033	31.97372193
28694	3.043478261	1.714285714	31.31868132	36.07644529
49604	3.913043478	2.142857143	5.494505495	11.55040612
39741	3.043478261	0.857142857	7.967032967	11.86765409
24326	0.869565217	0.857142857	13.73626374	15.46297181
47269	4.130434783	0.857142857	7.967032967	12.95461061
24772	5	2.142857143	35.3021978	42.44505495
42240	3.043478261	0	47.11538462	50.15886288
23767	0.434782609	0.428571429	40.52197802	41.38533206
32961	2.173913043	1.714285714	13.04945055	16.93764931
26701	0.434782609	0.428571429	9.752747253	10.61610129
33977	3.043478261	0.857142857	9.89010989	13.79073101
26501	2.173913043	2.571428571	32.55494505	37.30028667
31065	3.043478261	2.142857143	25.68681319	30.87314859
23777	0.434782609	0.428571429	23.21428571	24.07763975
29315	2.826086957	1.714285714	27.47252747	32.01290014
26653	4.347826087	2.571428571	21.01648352	27.93573817
31602	4.565217391	0.857142857	29.12087912	34.54323937
36434	3.913043478	0	49.03846154	52.95150502
41506	3.47826087	2.571428571	5.631868132	11.68155757
25010	0.652173913	2.142857143	14.14835165	16.9433827
21590	0.652173913	2.571428571	29.67032967	32.89393215
34554	2.391304348	2.571428571	7.554945055	12.51767797
29319	4.347826087	2.571428571	41.20879121	48.12804587
23247	1.086956522	2.142857143	31.45604396	34.68585762
22559	0.652173913	2.142857143	32.41758242	35.21261347
27207	2.608695652	0	33.65384615	36.26254181
32270	1.956521739	0.428571429	23.21428571	25.59937888
47339	3.695652174	0.857142857	42.58241758	47.13521261
27700	1.52173913	2.571428571	37.36263736	41.45580506
31427	0.434782609	0	47.11538462	47.55016722
34913	4.347826087	1.714285714	33.24175824	39.30387004
30331	4.565217391	1.714285714	21.7032967	27.98279981
42443	3.043478261	2.571428571	46.97802198	52.59292881
24423	5	0.428571429	29.94505495	35.37362637
34841	4.782608696	0.857142857	9.89010989	15.52986144
25378	0.869565217	1.714285714	14.97252747	17.5563784
33222	2.826086957	0.428571429	15.52197802	18.77663641
27318	0.217391304	0	6.730769231	6.948160535
39667	3.043478261	1.285714286	1.373626374	5.70281892
27784	2.391304348	2.571428571	26.78571429	31.7484472
28400	2.391304348	1.714285714	20.74175824	24.8473483
28568	0.652173913	2.142857143	9.340659341	12.1356904
37901	4.782608696	1.714285714	44.78021978	51.27711419
33316	3.913043478	1.714285714	24.58791209	30.21524128
21686	0.217391304	0.428571429	27.06043956	27.70640229
42043	2.173913043	2.142857143	6.456043956	10.77281414
30368	4.565217391	0.428571429	37.63736264	42.63115146
31941	0.652173913	2.571428571	0.824175824	4.047778309
35461	4.565217391	0.857142857	18.54395604	23.96631629
42814	3.47826087	1.714285714	44.78021978	49.97276636
30969	1.52173913	0	48.07692308	49.59866221
35284	3.47826087	0.428571429	15.52197802	19.42881032
38316	3.260869565	1.714285714	49.58791209	54.56306737
30297	0.434782609	0.857142857	7.967032967	9.258958433
24918	1.52173913	2.571428571	24.86263736	28.95580506
30649	1.304347826	2.142857143	36.26373626	39.71094123
28681	0	2.142857143	42.99450549	45.13736264
28939	0.217391304	0.428571429	8.791208791	9.437171524
25067	1.304347826	0.428571429	22.25274725	23.98566651
25774	5	0	49.03846154	54.03846154
41838	4.347826087	0.857142857	44.50549451	49.71046345
40795	2.826086957	2.142857143	46.84065934	51.80960344
23126	0	2.571428571	37.36263736	39.93406593
40363	4.130434783	1.714285714	40.93406593	46.77878643
30700	2.173913043	1.714285714	32.28021978	36.16841854
22170	0	2.571428571	14.28571429	16.85714286
39005	2.608695652	0.428571429	5.906593407	8.943860487
34951	1.739130435	2.571428571	3.708791209	8.019350215
29793	5	2.571428571	7.554945055	15.12637363
37637	1.956521739	1.285714286	7.142857143	10.38509317
46524	3.695652174	0.857142857	6.043956044	10.59675108
29886	1.304347826	1.285714286	1.373626374	3.963688485
32736	1.956521739	0.428571429	26.0989011	28.48399427
24056	0.869565217	2.142857143	41.07142857	44.08385093
33316	2.608695652	2.142857143	24.72527473	29.47682752
20418	0.869565217	0	37.5	38.36956522
29139	2.173913043	2.142857143	30.49450549	34.81127568
28428	4.565217391	2.571428571	18.13186813	25.26851409
37548	2.391304348	0	46.15384615	48.5451505
31480	0	1.285714286	3.296703297	4.582417582
26453	4.782608696	0.428571429	37.63736264	42.84854276
31850	4.347826087	0	15.38461538	19.73244147
21914	0.869565217	1.714285714	22.66483516	25.2486861
33316	2.826086957	2.142857143	24.72527473	29.69421882
23390	2.173913043	0	29.80769231	31.98160535
27318	4.565217391	0	24.03846154	28.60367893
23768	3.260869565	2.571428571	30.63186813	36.46416627
40317	3.913043478	0.857142857	37.77472527	42.54491161
37156	4.565217391	2.571428571	44.09340659	51.23005256
45536	2.173913043	0.428571429	3.983516484	6.586000956
44740	2.826086957	1.714285714	45.74175824	50.28213091
33493	3.695652174	0.428571429	29.94505495	34.06927855
21477	0	0.428571429	28.02197802	28.45054945
25063	2.173913043	2.571428571	22.93956044	27.68490205
32082	2.173913043	1.285714286	30.21978022	33.67940755
26106	5	1.714285714	18.81868132	25.53296703
40859	1.739130435	1.285714286	1.373626374	4.398471094
31841	1.304347826	0.428571429	3.983516484	5.716435738
26908	4.782608696	2.142857143	26.64835165	33.57381749
29860	3.913043478	0	14.42307692	18.3361204
22911	3.043478261	2.571428571	29.67032967	35.2852365
37692	3.260869565	1.285714286	10.98901099	15.53559484
27240	3.043478261	2.142857143	29.53296703	34.71930244
34049	4.782608696	1.285714286	41.75824176	47.82656474
33168	4.565217391	0.428571429	38.5989011	43.59268992
34964	4.565217391	0	6.730769231	11.29598662
33239	3.695652174	1.285714286	25.41208791	30.39345437
23872	2.826086957	0	30.76923077	33.59531773
26774	2.173913043	2.571428571	13.32417582	18.06951744
44632	1.956521739	1.285714286	45.6043956	48.84663163
21560	0.652173913	2.142857143	31.45604396	34.25107501
39184	2.391304348	1.285714286	44.64285714	48.31987578
21533	1.304347826	0	19.23076923	20.53511706
26863	1.739130435	0.428571429	20.32967033	22.49737219
29671	3.260869565	0.428571429	34.75274725	38.44218825
35647	3.695652174	0.857142857	15.65934066	20.21213569
34085	2.826086957	2.571428571	45.05494505	50.45246058
20129	1.304347826	0	25	26.30434783
43984	3.47826087	1.714285714	46.7032967	51.89584329
26801	3.695652174	2.571428571	22.93956044	29.20664118
39643	2.173913043	0.428571429	8.791208791	11.39369326
30480	0.217391304	0.428571429	48.21428571	48.86024845
32729	3.260869565	1.714285714	14.01098901	18.98614429
29050	4.565217391	1.714285714	22.66483516	28.94433827
35039	2.826086957	0.857142857	11.81318681	15.49641663
20783	0.217391304	0	32.69230769	32.909699
22529	0.217391304	1.285714286	33.1043956	34.60750119
34299	5	0.428571429	48.21428571	53.64285714
34766	3.695652174	0.857142857	32.00549451	36.55828954
23117	0.434782609	1.714285714	33.24175824	35.39082656
37690	2.826086957	2.571428571	3.708791209	9.106306737
35453	5	1.285714286	5.21978022	11.50549451
39174	2.608695652	2.142857143	48.76373626	53.51528906
34612	3.043478261	2.571428571	43.13186813	48.74677496
